Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
10	-1.854276	1.4564805	3.522456	-3.9771075	6.45	9.960296	51.0	0.0	300.0	14544.0	0.04407272727272727	-0.45729974	0.38707805	0.76216996	-1.9930959	0.8484601	2.0592918	16.58833	-0.7853766	5.086263e-10	0.00012617289	1.4241537e-08	-0.015549108	0.14248994	-0.025038593	6.3980646	-0.5447216	1.3247128	0.0	0.009585844	-0.020433655	0.021466667	0.009590537	0.00023127289	0.011396886	0.0	1.3247128	0.0	0.0	0.0	1.764785	0.0069582625	330000	936.1369633674622
11	-1.5642816	1.7112311	6.2640586	-4.976603	5.25	9.265393	37.0	0.0	300.0	15069.0	0.04185833333333333	-0.4250767	0.44835684	1.312572	-2.2617698	0.65169245	1.9239982	17.725035	-1.7388943	4.0690105e-09	0.004572778	-4.0690105e-09	-0.016932674	0.19182019	-0.033998325	4.9737725	-0.33443403	1.2913071	0.0	0.008544275	-0.0054360395	0.017466666	0.009267682	-0.0029456203	0.01199418	0.0	1.2913071	0.0	0.0	0.0	1.7708346	0.00895061	360000	1018.582859992981
12	-1.7482331	1.8738207	3.400464	-6.18798	4.55	8.376604	58.0	0.0	300.0	15524.0	0.03980512820512821	-0.365557	0.47238976	1.1340406	-2.463865	0.67163044	2.1844308	20.025936	-1.929434	1.0172526e-09	0.0016113352	8.138021e-09	-0.014471415	0.22927928	-0.040467337	5.144541	-0.94003534	2.8977377	0.0	0.007764914	0.0016704221	0.015133334	0.008789356	-0.003577684	0.012494439	2.156032	2.8977377	1.0	0.0	0.0	1.7834287	0.0076122736	390000	1106.3172097206116
13	-2.0369065	1.706652	3.9593904	-5.4222636	3.49	6.9231424	39.0	0.0	300.0	15873.0	0.03779285714285714	-0.3839874	0.5047264	1.8755709	-3.0491846	0.39359137	1.405519	14.966338	-0.42032337	6.1035155e-09	0.0028111145	2.0345052e-09	-0.011914913	0.17788905	-0.028809428	2.2973633	-0.17613935	2.7863216	0.0	0.008346467	0.003364576	0.0116	0.010598128	-0.004267686	0.008088763	1.5750204	2.7863216	1.0	0.0	0.0	1.7687805	0.00875976	420000	1195.0681295394897
14	-2.2297144	1.7323638	2.8435998	-5.3155384	3.43	6.2693777	28.0	0.0	300.0	16216.0	0.03603555555555556	-0.42876992	0.5360115	1.4095945	-2.754204	0.40569425	1.4714273	14.246462	-0.92394674	5.086263e-09	-0.00027028198	-1.0172526e-08	-0.012805589	0.19642988	-0.029773012	2.8059795	-0.39205503	3.4381542	0.0	0.008935495	0.0021141253	0.0114	0.0092640435	-0.0015450744	0.0072660693	2.055862	3.4381542	1.0	0.0	0.0	1.7632384	0.008819987	450000	1278.637520313263
15	-2.155422	1.6338282	2.3695638	-5.2582026	2.68	6.8012934	42.0	0.0	300.0	16484.0	0.034341666666666666	-0.46138072	0.5433106	1.4849992	-2.951001	0.34110475	1.1379203	12.73059	-0.23573671	-6.1035155e-09	-0.0071813487	0.0	-0.008639371	0.15507826	-0.030761026	2.6189594	-0.27274442	1.0380833	0.0	0.007950697	0.010258251	0.0089	0.007995764	-0.00060534274	0.008130983	0.88037145	1.0380833	1.0	0.0	0.0	1.7680659	0.007952278	480000	1361.9802026748657
16	-1.7112542	1.8179717	3.381403	-5.174831	4.8	9.3680315	43.0	0.0	300.0	16964.0	0.03326274509803922	-0.5278767	0.5275385	1.2312059	-3.103914	0.66550434	1.7591363	19.569761	-0.7693739	1.0172526e-09	0.002772044	-5.086263e-09	-0.01647709	0.23448935	-0.059630886	4.8364553	-1.5420954	5.3783875	0.0	0.008742554	0.00048680327	0.015966667	0.009261305	-0.0026033318	0.013064721	4.237819	5.3783875	1.0	0.0	0.0	1.765615	0.009861006	510000	1449.7584879398346
17	-1.8537809	1.9130806	5.049868	-4.8065124	2.09	4.534523	21.0	0.0	300.0	17173.0	0.03180185185185185	-0.37027425	0.52413535	1.349883	-2.9447608	0.29028836	1.2656655	20.112118	-0.673876	2.0345052e-09	-0.0053586625	-6.1035155e-09	-0.0070031867	0.21978283	-0.048673302	1.6638156	-0.5122622	1.3726552	0.0	0.0074332426	0.011843483	0.006933333	0.008577695	-0.0025970992	0.0058935825	0.7922267	1.3726552	1.0	0.0	0.0	1.7561977	0.008527503	540000	1538.3890085220337
18	-1.3022218	1.9491063	3.5589545	-4.9382873	3.29	8.5875435	60.0	0.0	300.0	17502.0	0.030705263157894735	-0.41556242	0.56239045	1.8439138	-3.0190842	0.36627224	1.0836426	11.135571	-0.95326793	9.6639e-09	-0.0017887476	6.1035155e-09	-0.010303691	0.28522375	-0.080843	4.679254	-0.68943405	2.195446	0.0	0.0063841115	0.004109041	0.010933333	0.007492091	-0.0028869773	0.0075223763	1.2464648	2.195446	1.0	0.0	0.0	1.7407953	0.007288398	570000	1624.3807816505432
19	-1.0877987	1.9979881	6.756128	-4.552336	2.32	4.768396	25.0	0.0	300.0	17734.0	0.029556666666666665	-0.2781193	0.5282772	1.5828334	-3.0827641	0.48193574	1.1264813	12.6503725	-0.6252351	7.3750814e-09	-0.0074714	2.0345052e-09	-0.007837106	0.23162457	-0.04693392	1.4992193	-0.25898325	1.5880219	0.0	0.009896877	0.009939828	0.0077	0.0103733465	-0.0016757353	0.005893537	0.9978371	1.5880219	1.0	0.0	0.0	1.7345576	0.008382622	600000	1707.865023136139
20	-1.0100774	2.2609465	6.620465	-5.158343	2.96	6.455881	35.0	0.0	300.0	18030.0	0.02861904761904762	-0.22261497	0.57211804	1.7482892	-2.7997203	0.44960177	1.0874546	13.521107	-0.3561998	1.0172526e-08	-0.0047988505	1.0172526e-09	-0.009446987	0.26603356	-0.050313443	2.5399373	-0.52107406	1.5505044	0.0	0.0057362798	0.005916691	0.009833333	0.005871448	-0.00096335355	0.0068658898	0.984636	1.5505044	1.0	0.0	0.0	1.7310805	0.007875469	630000	1791.1890382766724
21	-0.63128114	2.2689342	5.599079	-4.2616696	3.3	5.27731	21.0	0.0	300.0	18360.0	0.02781818181818182	-0.188677	0.59380007	1.660091	-2.8617034	0.6147002	1.6091112	16.279995	-0.79824173	1.1189779e-08	0.0036728638	-2.0345052e-09	-0.009679155	0.37018645	-0.07218939	2.5678327	-0.5276191	1.8284596	0.0	0.006984865	-0.00010438389	0.010966666	0.0075880773	-0.0018996098	0.0059821666	0.0	1.8284596	0.0	0.0	0.0	1.7115122	0.008102833	660000	1874.6576044559479
22	-1.0583527	2.0465543	5.965146	-5.4384947	3.26	5.32094	22.0	0.0	300.0	18686.0	0.027081159420289855	-0.06598113	0.61991584	1.9317993	-3.1047506	0.5975258	1.4232329	12.288049	-0.56287074	-3.0517577e-09	0.00062758534	-3.0517577e-09	-0.01138931	0.28266478	-0.06988342	2.331533	-0.3230791	4.1994495	0.0	0.005897064	0.0011851994	0.010833333	0.006557768	-0.0020300925	0.0062377015	2.2306027	4.1994495	1.0	0.0	0.0	1.7081414	0.008503086	690000	1957.8223540782928
23	-1.454991	1.9312862	6.078044	-5.3642306	1.64	4.9548364	40.0	0.0	300.0	18850.0	0.026180555555555554	-0.1545656	0.5636655	1.5365636	-2.9352496	0.3828798	0.742883	10.531432	-0.6811385	-1.2207031e-08	-0.007686321	0.0	-0.0048776264	0.2633872	-0.061823398	2.0055962	-0.22887874	0.97722656	0.0	0.006419816	0.014752749	0.005433333	0.007070772	-0.0019137104	0.0056260154	0.6596671	0.97722656	1.0	0.0	0.0	1.6996335	0.0077802306	720000	2045.9233989715576
24	-0.8375392	2.3706179	7.8415713	-5.125502	1.74	4.2181034	25.0	0.0	300.0	19024.0	0.025365333333333333	-0.24176526	0.64073545	1.6471778	-3.2894685	0.3722213	0.82702214	14.239665	-1.1040697	-6.1035155e-09	-0.008521235	-6.1035155e-09	-0.005386139	0.32644954	-0.07928164	1.8323915	-0.192729	1.0178872	0.0	0.00643874	0.01245943	0.0057666665	0.006465491	-0.00034347124	0.0044100704	0.71887165	1.0178872	1.0	0.0	0.0	1.6867081	0.008416015	750000	2134.7108478546143
25	-0.20658304	2.3670576	8.366768	-4.42146	2.6	4.527693	21.0	0.0	300.0	19284.0	0.024723076923076924	-0.12377452	0.653738	1.8443204	-3.163253	0.48311839	0.9226046	13.019839	-1.202135	-5.086263e-09	0.0023415198	2.0345052e-09	-0.0077872174	0.48173365	-0.096268326	2.0184267	-0.2731285	14.112666	0.0	0.0074373065	0.00020711984	0.008633333	0.007965669	-0.001410555	0.0037657197	5.9923477	14.112666	1.0	0.0	0.0	1.6684799	0.008446241	780000	2220.200066804886
26	-0.26225093	2.43545	6.971735	-4.143809	2.87	5.0371714	21.0	0.0	300.0	19571.0	0.024161728395061727	0.04005732	0.62565726	1.929261	-3.021972	0.56929946	0.9208706	11.5110655	-0.75673366	1.0172526e-09	-0.0009904064	1.5258789e-09	-0.008321917	0.40481204	-0.07296413	1.928215	-0.29024494	2.2592044	0.0	0.005500482	0.004694679	0.009533333	0.0071149664	-0.0030962816	0.005938094	1.082424	2.2592044	1.0	0.0	0.0	1.6629121	0.0084591145	810000	2303.9644804000854
27	-0.36647475	2.6977386	8.444538	-4.8171654	3.6	5.7567353	32.0	0.0	300.0	19931.0	0.02372738095238095	0.052531105	0.7339222	2.322757	-3.2455957	0.6952336	1.2228326	15.512972	-1.0354794	6.1035155e-09	0.0021758424	-4.0690105e-09	-0.009753355	0.41021037	-0.06413427	3.9355724	-0.6852615	1.8812873	0.0	0.0062084273	-0.0053412127	0.011966666	0.006331652	-0.000834465	0.0056509175	0.0	1.8812873	0.0	0.0	0.0	1.6623006	0.0074520223	840000	2390.808777332306
28	-0.45272237	2.4251778	8.255944	-4.0655937	3.75	6.677387	34.0	0.0	300.0	20306.0	0.023340229885057472	0.07831752	0.7153808	2.3534951	-3.1276379	0.75947505	1.2076963	14.987185	-1.6576757	4.0690105e-09	-0.0023389892	5.086263e-09	-0.0111279795	0.45626694	-0.11056492	4.1677322	-0.67572236	2.058511	0.0	0.0059292456	0.0032521407	0.012466666	0.006484309	-0.0022695616	0.009279859	1.3502527	2.058511	1.0	0.0	0.0	1.6657927	0.008022933	870000	2479.3310532569885
29	-0.07289878	2.4076986	8.322011	-4.448244	2.26	4.763654	25.0	0.0	300.0	20532.0	0.022813333333333335	0.08999578	0.66082126	2.2042375	-2.9094267	0.81410795	1.1377866	10.478876	-0.99618196	-6.1035155e-09	-0.0039958963	-2.0345052e-09	-0.007841774	0.42176348	-0.093027145	2.6381264	-0.49844527	0.97944975	0.0	0.0042923046	0.011827284	0.0075	0.0050103283	-0.002223041	0.0068826564	0.6024247	0.97944975	1.0	0.0	0.0	1.6598408	0.008200812	900000	2564.65682220459
30	-0.42229688	2.5219245	6.9303713	-5.140675	3.04	6.9998865	48.0	0.0	300.0	20836.0	0.022404301075268817	0.07441152	0.67776465	2.1026578	-2.8363743	0.6864647	1.1151944	11.3717785	-1.5255079	-6.1035155e-09	-0.0016011719	2.0345052e-09	-0.009686578	0.46065652	-0.10777941	3.8778677	-0.80285096	3.6081262	0.0	0.005923591	0.0016428892	0.0101	0.0060604303	-0.00087201654	0.0055569746	1.8988401	3.6081262	1.0	0.0	0.0	1.6352956	0.00802651	930000	2648.384004354477
31	0.02626448	2.8076894	9.177639	-4.1621876	3.6	8.364209	45.0	0.0	300.0	21196.0	0.022079166666666667	0.07731702	0.718966	3.1711018	-3.2626102	0.7267426	1.2157487	10.83646	-0.9192421	5.086263e-09	-0.0018365098	1.2207031e-08	-0.011056235	0.56769097	-0.13124797	5.422274	-1.2900076	1.6462101	0.0	0.004356307	0.003802883	0.011966666	0.0047013387	-0.0017465618	0.008841148	1.0702932	1.6462101	1.0	0.0	0.0	1.6211504	0.008307284	960000	2731.6194586753845
32	-0.44359085	2.2639194	5.746129	-4.2267003	3.51	6.5871015	35.0	0.0	300.0	21547.0	0.021764646464646466	0.08005352	0.6857905	2.709356	-2.9415305	0.88270664	1.7707511	15.084383	-1.511223	2.0345052e-08	-0.0035997394	-2.0345052e-09	-0.010050896	0.39440385	-0.097599715	3.350634	-1.1068518	1.243674	0.0	0.0054639094	0.006198078	0.011666667	0.0056381603	-0.001310885	0.0098617505	0.9389084	1.243674	1.0	0.0	0.0	1.6343701	0.0079679685	990000	2815.290966272354
33	0.51837796	2.501371	6.5596447	-4.5720186	4.22	7.985712	42.0	0.0	300.0	21969.0	0.021538235294117646	0.16737917	0.7104121	2.5129929	-2.9541378	0.8800459	1.637572	16.677692	-1.6565503	5.086263e-09	2.000885e-05	-1.2207031e-08	-0.012988147	0.53330654	-0.114544034	5.999023	-1.7526073	2.0340438	0.0	0.0054565985	0.0026729137	0.0140333325	0.006284573	-0.0030676555	0.011365698	1.4287905	2.0340438	1.0	0.0	0.0	1.6170259	0.008818278	1020000	2898.912739276886
34	0.13183068	2.305641	7.6200876	-3.7522242	3.61	6.07107	28.0	0.0	300.0	22330.0	0.021266666666666666	0.28924906	0.7620734	2.7505553	-2.921671	1.0196207	1.8849828	21.05895	-2.125819	-6.1035155e-09	0.0022773396	-1.0172526e-09	-0.010444611	0.45691666	-0.09675214	3.9012995	-0.9383457	9.995341	0.0	0.0050918907	0.00014734965	0.012	0.005620949	-0.0019589518	0.007253439	5.878479	9.995341	1.0	0.0	1.0	1.6117072	0.0063062143	1050000	2986.3708069324493
35	0.13143149	2.3989015	8.097321	-3.3183827	3.41	6.312044	31.0	0.0	300.0	22671.0	0.020991666666666665	0.27193466	0.7497276	2.53897	-3.0065558	0.89999986	1.4307988	14.660356	-1.8260288	-2.0345052e-09	-0.001482719	-1.0172526e-08	-0.011309358	0.52831495	-0.09552124	3.410175	-0.7942045	1.4614195	0.0	0.00361964	0.004757866	0.011333333	0.0043204306	-0.002430127	0.008426934	0.87222105	1.4614195	1.0	0.0	0.0	1.6168833	0.0084154215	1080000	3075.4749784469604
36	-0.17689064	2.1991773	6.938299	-4.323786	2.99	6.846159	40.0	0.0	300.0	22970.0	0.020693693693693695	0.23077007	0.7421524	2.474332	-3.2119741	0.75971323	1.2226528	11.273859	-1.577041	4.0690105e-09	-0.004261615	-5.086263e-09	-0.009638242	0.42070276	-0.12310946	4.079322	-0.95218205	1.3780435	0.0	0.005499868	0.0068514044	0.009933333	0.005776748	-0.0014414544	0.007504308	0.8959553	1.3780435	1.0	0.0	0.0	1.6017144	0.009272806	1110000	3159.742441892624
37	0.2838167	2.6459787	7.7331934	-4.2509704	2.97	5.49264	28.0	0.0	300.0	23267.0	0.020409649122807016	0.10749885	0.6646553	2.2618923	-3.191374	0.8568545	1.6971875	17.71233	-2.3297524	0.0	-0.005958081	-6.1035155e-09	-0.009528246	0.55828136	-0.1386753	2.9573698	-0.81413984	0.91911054	0.0	0.0052776625	0.009474448	0.009866667	0.005417406	-0.0011368783	0.009249027	0.74635226	0.91911054	1.0	0.0	0.0	1.5798541	0.008543093	1140000	3243.3201336860657
38	0.6400934	2.6933079	8.635667	-3.7736607	3.25	6.2647824	30.0	0.0	300.0	23592.0	0.020164102564102563	0.22282721	0.7723121	2.6546085	-2.9162757	0.804266	1.2602179	16.029184	-1.2159734	0.0	-0.0036416485	2.0345052e-09	-0.009151227	0.6499385	-0.17386103	3.7532282	-1.0419183	0.92464614	0.0	0.004023887	0.008411399	0.0108	0.0043590786	-0.0018367694	0.010065063	0.69165385	0.92464614	1.0	0.0	0.0	1.5831916	0.008821067	1170000	3330.5652685165405
39	0.64371985	2.7395823	8.080085	-4.1349497	4.36	7.392591	36.0	0.0	300.0	24028.0	0.020023333333333334	0.3480562	0.7804634	2.9250317	-2.7444446	0.7769149	1.4017247	17.829702	-2.066819	7.1207684e-09	0.0028327117	5.086263e-09	-0.013495148	0.60267955	-0.1533806	5.8351874	-1.754446	1.4433475	0.0	0.0048185284	-0.0019002091	0.0145000005	0.005069419	-0.0015519785	0.009600366	0.0	1.4433475	0.0	0.0	0.0	1.5590246	0.008177381	1200000	3419.2306382656097
40	0.03571927	2.462782	7.9056454	-4.465238	3.7	7.1519227	38.0	0.0	300.0	24398.0	0.019835772357723578	0.2936941	0.78844285	3.1040545	-2.7040048	0.95657355	1.5074477	17.326033	-2.1261	1.1189779e-08	-0.0017998733	0.0	-0.011693551	0.4742309	-0.10261354	5.536115	-1.6294136	1.7946389	0.0	0.004053424	0.0028398882	0.0123000005	0.0041975826	-0.0011273674	0.008816376	1.1947042	1.7946389	1.0	0.0	0.0	1.5756598	0.008347559	1230000	3504.478916168213
41	0.12090065	2.4144688	9.812964	-3.9585783	4.1	7.3450665	47.0	0.0	300.0	24808.0	0.019688888888888888	0.23761329	0.7829051	2.7771263	-3.4186897	0.9832613	1.4327171	14.259583	-2.446421	-6.1035155e-09	-0.005342507	1.0172526e-08	-0.012407345	0.47072968	-0.117097646	5.7874155	-2.5155332	1.1618615	0.0	0.006229625	0.0055823773	0.013633333	0.006255394	-0.0005763708	0.012891707	1.0563829	1.1618615	1.0	0.0	0.0	1.5896791	0.009465986	1260000	3588.487696647644
42	0.94455737	2.9123442	9.529577	-4.231317	3.94	7.1983604	42.0	0.0	300.0	25202.0	0.01953643410852713	0.34774053	0.7523536	3.0764081	-2.9114976	1.1156032	1.9443204	18.553978	-1.2069845	1.5258789e-09	0.0001392161	1.0172526e-08	-0.011778959	0.6186919	-0.1600079	5.689554	-2.2572944	1.5293816	0.0	0.0032098566	-6.988438e-05	0.0131	0.003215732	-0.00022413963	0.0085506225	0.0	1.5293816	0.0	0.0	0.0	1.5597905	0.008722266	1290000	3672.539951324463
43	0.4919819	2.3124797	7.589303	-4.675405	4.14	7.2718916	45.0	0.0	300.0	25616.0	0.019406060606060607	0.38353774	0.8398372	3.1183527	-2.3586645	1.094267	1.4718344	13.804918	-1.604572	2.0345052e-09	0.0014910646	-5.086263e-09	-0.013083854	0.550599	-0.13652867	5.938565	-1.9258819	1.4652553	0.0	0.002361417	-0.00034485536	0.013766666	0.0025482047	-0.0013190933	0.009315431	0.0	1.4652553	0.0	0.0	0.0	1.5684843	0.008298469	1320000	3756.054210662842
44	0.24133521	2.5092266	6.4808946	-4.0661974	3.92	7.6324043	42.0	0.0	300.0	26008.0	0.019265185185185184	0.36063853	0.82876915	2.9420364	-2.7529368	1.2015623	1.4502016	15.519185	-1.2803723	-4.0690105e-09	0.003113445	0.0	-0.012276703	0.5767246	-0.12496722	4.948029	-1.7146609	1.5586267	0.0	0.0039765593	-0.00063316023	0.013033333	0.004355386	-0.0017660084	0.0082327565	0.0	1.5586267	0.0	0.0	0.0	1.5694108	0.008725885	1350000	3839.312358856201
45	0.17287157	2.3712964	6.3273797	-4.193579	3.47	7.0575566	50.0	0.0	300.0	26355.0	0.01909782608695652	0.32320988	0.8084513	3.0857434	-2.8204422	1.1303792	1.5042603	16.370623	-2.3633804	8.138021e-09	0.0014536153	8.138021e-09	-0.009072817	0.45066363	-0.11371213	4.2836185	-1.6212637	1.7538185	0.0	0.0040204446	-0.00045736326	0.011533333	0.0040689725	-0.00056172773	0.0065021957	0.0	1.7538185	0.0	0.0	1.0	1.5522954	0.006160293	1380000	3926.0136909484863
46	-0.046734195	2.4488351	8.826054	-4.0982633	2.69	5.633285	38.0	0.0	300.0	26624.0	0.0188822695035461	0.30450594	0.76231515	2.9142842	-2.6464627	0.89084214	1.3375763	18.12254	-2.8351178	-3.0517577e-09	-0.0044822805	7.1207684e-09	-0.0092173675	0.46513504	-0.13528216	3.182852	-1.6802161	1.4740654	0.0	0.005709747	0.0074858004	0.008933334	0.0061103553	-0.0015983502	0.0063771117	0.873352	1.4740654	1.0	0.0	0.0	1.5601995	0.008779039	1410000	4015.0431139469147
47	0.23024014	2.6016498	9.131038	-4.50344	3.08	6.341419	34.0	0.0	300.0	26932.0	0.018702777777777777	0.29187623	0.805036	3.0947905	-3.3250387	0.655527	1.1596829	16.39485	-3.9425077	9.155274e-09	-0.001178004	1.2207031e-08	-0.009635702	0.5407217	-0.12793642	4.2515197	-1.4662302	2.883865	0.0	0.0039733388	0.0016647965	0.010233333	0.0040500225	-0.0006617995	0.0057114777	1.5448887	2.883865	1.0	0.0	0.0	1.5710737	0.009170967	1440000	4102.273102521896
48	0.35475045	2.7486095	10.175078	-3.7010245	3.66	6.6546526	37.0	0.0	300.0	27298.0	0.018570068027210885	0.26943383	0.82451147	3.3920429	-2.9074614	0.79974854	1.392487	16.86856	-1.83294	-1.6276042e-08	0.0014138957	-2.0345052e-09	-0.009568882	0.58103466	-0.17297268	5.4596863	-2.2103074	2.0694807	0.0	0.004488707	-0.011698369	0.012166667	0.0045162197	-0.00035844234	0.0046698865	0.0	2.0694807	0.0	0.0	0.0	1.5570358	0.009401913	1470000	4185.965583086014
49	0.45959237	2.3683825	6.601137	-3.7762623	2.87	5.809742	36.0	0.0	300.0	27585.0	0.01839	0.3934545	0.83402824	3.1123104	-3.244057	0.98159933	1.4585615	14.257623	-2.6937525	0.0	-0.0058271484	-3.0517577e-09	-0.009225334	0.54818267	-0.1577901	4.2154255	-1.9071553	0.9587659	0.0	0.004854351	0.009108262	0.009533333	0.004984109	-0.0010405519	0.008344347	0.730042	0.9587659	1.0	0.0	0.0	1.5726361	0.009268627	1500000	4273.275546789169
